id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
57735,Male,68,1,28.0,0,1-2 Year,Yes,36021.0,124.0,263,0
279387,Male,47,1,28.0,0,1-2 Year,Yes,61408.0,26.0,179,0
91786,Female,51,1,46.0,1,1-2 Year,Yes,2630.0,30.0,288,0
369277,Female,22,1,46.0,1,< 1 Year,No,27461.0,152.0,278,0
131814,Male,45,1,15.0,1,1-2 Year,Yes,34811.0,26.0,103,0
242271,Male,25,1,28.0,1,< 1 Year,No,23256.0,152.0,70,0
242934,Male,42,1,28.0,0,1-2 Year,Yes,35418.0,124.0,131,1
173686,Female,22,1,8.0,1,< 1 Year,No,29745.0,152.0,60,0
254378,Female,56,1,28.0,0,1-2 Year,Yes,59324.0,29.0,79,0
380775,Female,43,1,28.0,0,1-2 Year,Yes,45093.0,124.0,191,0
301226,Female,34,1,36.0,0,1-2 Year,Yes,34223.0,154.0,159,1
267227,Male,51,1,28.0,0,1-2 Year,No,49820.0,26.0,187,0
155574,Male,22,1,36.0,0,< 1 Year,No,2630.0,152.0,237,0
339308,Female,23,1,25.0,1,< 1 Year,No,30964.0,152.0,63,0
96197,Female,21,1,12.0,1,< 1 Year,No,40182.0,160.0,220,0
45881,Male,41,1,28.0,0,1-2 Year,Yes,52260.0,124.0,117,0
204944,Female,25,1,21.0,1,< 1 Year,No,24979.0,152.0,271,0
45156,Male,38,1,28.0,0,1-2 Year,Yes,39328.0,26.0,231,0
271655,Female,23,1,40.0,0,< 1 Year,Yes,39900.0,152.0,272,0
6739,Male,37,1,15.0,0,1-2 Year,Yes,23023.0,26.0,181,1
265364,Female,20,1,8.0,0,< 1 Year,Yes,34753.0,160.0,266,0
227211,Female,23,1,8.0,1,< 1 Year,No,33241.0,152.0,74,0
98856,Male,61,1,36.0,0,1-2 Year,Yes,2630.0,26.0,56,1
63883,Female,21,1,30.0,1,< 1 Year,Yes,23440.0,152.0,163,0
150682,Male,37,1,28.0,0,1-2 Year,Yes,40507.0,124.0,248,1
90144,Female,25,1,29.0,1,< 1 Year,No,32031.0,152.0,159,0
102738,Female,23,1,2.0,1,< 1 Year,No,15307.0,152.0,254,0
102458,Female,68,1,46.0,0,> 2 Years,Yes,2630.0,26.0,16,0
104073,Female,25,1,50.0,1,< 1 Year,No,31987.0,152.0,89,0
359219,Male,44,1,28.0,0,1-2 Year,Yes,36413.0,124.0,217,0
112778,Female,47,1,14.0,1,1-2 Year,No,13994.0,26.0,228,0
306980,Female,24,1,46.0,1,< 1 Year,No,23566.0,152.0,90,0
234384,Female,21,1,46.0,1,< 1 Year,No,22941.0,160.0,25,0
84463,Female,20,1,28.0,1,< 1 Year,Yes,80927.0,160.0,111,0
270356,Female,23,1,32.0,1,< 1 Year,No,40956.0,152.0,154,0
7356,Male,50,1,28.0,0,1-2 Year,Yes,33265.0,13.0,169,0
31355,Male,24,1,8.0,1,< 1 Year,No,32729.0,152.0,264,0
205051,Female,20,1,46.0,0,1-2 Year,Yes,28165.0,156.0,275,0
102379,Female,23,1,41.0,1,< 1 Year,No,22168.0,152.0,51,0
233065,Male,54,1,10.0,0,1-2 Year,Yes,26606.0,12.0,259,0
106795,Female,24,1,41.0,1,< 1 Year,No,30582.0,152.0,221,0
194334,Male,42,1,46.0,0,1-2 Year,Yes,31950.0,122.0,252,1
133120,Female,27,1,47.0,1,< 1 Year,No,28525.0,26.0,235,0
245404,Male,48,1,28.0,0,1-2 Year,Yes,51231.0,26.0,152,1
173269,Male,43,1,28.0,0,1-2 Year,No,26319.0,26.0,200,0
170427,Male,59,1,28.0,0,1-2 Year,Yes,52156.0,26.0,52,0
272762,Female,29,1,6.0,1,< 1 Year,No,29410.0,152.0,77,0
211392,Female,24,1,30.0,1,< 1 Year,Yes,32411.0,152.0,104,0
309620,Male,32,1,35.0,0,< 1 Year,Yes,35822.0,152.0,103,0
234546,Female,23,1,24.0,1,< 1 Year,No,2630.0,152.0,140,0
296593,Female,22,1,3.0,0,< 1 Year,Yes,52351.0,152.0,37,0
166995,Male,43,1,47.0,1,1-2 Year,No,42700.0,124.0,57,0
94649,Male,74,1,48.0,0,1-2 Year,Yes,2630.0,15.0,160,0
322917,Female,24,1,36.0,0,1-2 Year,Yes,32631.0,124.0,45,0
228299,Male,21,1,3.0,1,< 1 Year,No,27225.0,160.0,126,0
236849,Male,31,1,28.0,1,< 1 Year,No,37022.0,152.0,120,0
301631,Male,52,1,28.0,0,1-2 Year,No,33212.0,124.0,23,0
362288,Male,75,1,28.0,0,1-2 Year,Yes,2630.0,55.0,275,0
153874,Male,24,1,8.0,1,< 1 Year,No,27369.0,152.0,73,0
352594,Female,45,1,4.0,0,1-2 Year,Yes,24122.0,124.0,71,1
267625,Female,26,1,18.0,1,< 1 Year,No,30926.0,152.0,250,0
289732,Female,22,1,36.0,0,< 1 Year,Yes,41891.0,152.0,262,0
135294,Male,49,1,28.0,0,1-2 Year,Yes,40713.0,26.0,125,0
210803,Male,47,1,8.0,1,1-2 Year,No,48110.0,26.0,68,0
343142,Male,26,1,18.0,1,< 1 Year,No,27210.0,152.0,273,0
190022,Female,56,1,8.0,0,1-2 Year,Yes,36506.0,26.0,281,1
371531,Male,22,1,15.0,0,< 1 Year,No,43880.0,152.0,183,0
26229,Male,42,1,8.0,1,1-2 Year,Yes,38091.0,26.0,210,0
321444,Female,56,1,28.0,0,> 2 Years,Yes,35403.0,26.0,20,0
33639,Female,63,1,48.0,0,1-2 Year,Yes,2630.0,124.0,159,0
165917,Female,28,1,28.0,0,< 1 Year,Yes,2630.0,158.0,166,1
13551,Female,56,1,35.0,0,1-2 Year,Yes,26642.0,26.0,201,0
160885,Male,27,1,41.0,1,< 1 Year,No,39565.0,152.0,114,0
347659,Female,27,1,30.0,0,1-2 Year,Yes,25343.0,156.0,157,0
139745,Male,52,1,25.0,1,1-2 Year,No,29156.0,154.0,298,0
104524,Female,65,1,3.0,0,1-2 Year,Yes,24522.0,30.0,211,0
41100,Male,57,1,18.0,0,1-2 Year,Yes,38452.0,26.0,110,0
89918,Male,46,1,8.0,0,> 2 Years,Yes,2630.0,157.0,65,0
228114,Female,24,1,8.0,1,< 1 Year,No,33648.0,152.0,114,0
166708,Male,39,1,28.0,0,1-2 Year,Yes,40941.0,124.0,294,0
268453,Male,39,1,8.0,0,1-2 Year,Yes,38331.0,78.0,232,0
53263,Female,69,1,46.0,1,1-2 Year,No,22080.0,124.0,180,0
85063,Male,40,1,28.0,0,1-2 Year,Yes,28496.0,42.0,172,0
257526,Female,69,1,28.0,0,1-2 Year,Yes,49755.0,26.0,188,1
331544,Female,33,1,17.0,0,< 1 Year,Yes,2630.0,124.0,286,1
173198,Female,44,1,48.0,0,1-2 Year,Yes,2630.0,26.0,101,0
364671,Female,24,1,37.0,1,< 1 Year,No,34819.0,152.0,280,0
88460,Male,30,1,41.0,1,< 1 Year,No,29104.0,152.0,198,0
259947,Male,26,1,8.0,1,< 1 Year,No,47371.0,152.0,150,0
90503,Male,43,1,41.0,0,1-2 Year,Yes,44938.0,26.0,179,1
180391,Female,22,1,49.0,0,< 1 Year,No,2630.0,152.0,108,0
7706,Male,38,1,45.0,0,1-2 Year,Yes,24917.0,26.0,205,1
348583,Female,25,1,8.0,1,< 1 Year,No,34477.0,152.0,85,0
132235,Male,44,1,46.0,0,1-2 Year,Yes,29321.0,124.0,201,0
297716,Male,49,1,28.0,0,1-2 Year,Yes,41642.0,124.0,207,0
43895,Female,46,1,36.0,1,1-2 Year,No,26468.0,26.0,91,0
64870,Male,24,1,41.0,1,< 1 Year,No,31764.0,152.0,121,0
168427,Male,41,1,51.0,0,1-2 Year,Yes,106035.0,124.0,253,0
242129,Male,27,1,29.0,1,< 1 Year,No,65074.0,152.0,282,0
141043,Male,67,1,28.0,0,1-2 Year,Yes,41541.0,26.0,215,0
172407,Male,23,1,7.0,1,< 1 Year,No,34381.0,152.0,168,0
157810,Male,47,1,8.0,0,1-2 Year,Yes,22284.0,124.0,183,0
13779,Female,25,1,28.0,0,< 1 Year,Yes,47472.0,152.0,54,0
61950,Male,24,1,33.0,1,< 1 Year,No,36952.0,152.0,258,0
25243,Female,45,1,16.0,1,1-2 Year,No,31048.0,152.0,108,0
177421,Male,57,1,24.0,0,1-2 Year,No,33785.0,124.0,262,0
348767,Female,23,1,3.0,1,< 1 Year,No,29495.0,152.0,116,0
102426,Female,24,1,11.0,1,< 1 Year,No,25603.0,152.0,211,0
349212,Male,54,1,28.0,0,1-2 Year,Yes,37028.0,122.0,259,0
225009,Female,75,1,48.0,0,1-2 Year,Yes,2630.0,157.0,19,0
270769,Female,28,1,50.0,1,1-2 Year,No,2630.0,8.0,105,0
370342,Female,22,1,36.0,0,< 1 Year,Yes,2630.0,152.0,88,0
91836,Male,48,1,28.0,0,1-2 Year,Yes,50526.0,124.0,13,1
337171,Male,39,1,8.0,1,1-2 Year,No,2630.0,26.0,59,0
144198,Female,75,1,28.0,0,1-2 Year,Yes,24383.0,124.0,284,0
10414,Female,50,1,28.0,0,1-2 Year,Yes,45642.0,124.0,248,0
240394,Female,34,1,28.0,0,1-2 Year,Yes,2630.0,157.0,83,0
321938,Male,56,1,6.0,0,1-2 Year,Yes,26998.0,154.0,229,0
121042,Female,24,1,6.0,1,< 1 Year,No,25600.0,152.0,296,0
139233,Male,67,1,28.0,1,1-2 Year,No,59351.0,26.0,247,0
133970,Male,39,1,11.0,1,1-2 Year,No,33927.0,124.0,274,0
241449,Male,39,1,46.0,0,1-2 Year,Yes,22703.0,124.0,43,1
153735,Male,23,1,21.0,1,< 1 Year,No,19520.0,152.0,203,0
49426,Male,27,1,18.0,0,< 1 Year,No,18440.0,152.0,135,0
18459,Male,63,1,8.0,1,1-2 Year,No,33290.0,124.0,211,0
168590,Female,43,1,6.0,1,1-2 Year,No,27577.0,124.0,204,0
338961,Female,25,1,6.0,0,< 1 Year,Yes,30605.0,152.0,264,0
104662,Female,22,1,2.0,1,< 1 Year,No,36858.0,152.0,132,0
11410,Female,25,1,36.0,1,< 1 Year,No,35138.0,152.0,252,0
102423,Male,26,1,8.0,1,< 1 Year,No,34321.0,152.0,63,0
15132,Male,37,1,28.0,0,1-2 Year,Yes,40628.0,26.0,10,1
353980,Male,23,1,50.0,1,< 1 Year,No,31628.0,152.0,298,0
302508,Male,25,1,8.0,1,< 1 Year,No,67992.0,152.0,255,0
109929,Female,38,1,23.0,0,1-2 Year,Yes,27637.0,122.0,286,0
260156,Male,43,1,0.0,0,> 2 Years,Yes,2630.0,122.0,143,0
267583,Male,43,1,33.0,1,1-2 Year,No,2630.0,160.0,65,0
185966,Female,27,1,39.0,0,< 1 Year,Yes,30940.0,152.0,31,0
316485,Female,63,1,46.0,0,1-2 Year,Yes,26667.0,26.0,200,0
258864,Male,44,1,48.0,1,1-2 Year,No,2630.0,26.0,179,0
329044,Male,41,1,11.0,1,1-2 Year,Yes,37218.0,120.0,25,0
367767,Female,21,1,21.0,1,< 1 Year,No,24341.0,152.0,69,0
94419,Male,29,1,50.0,0,< 1 Year,Yes,32901.0,152.0,229,0
37086,Male,20,1,32.0,0,< 1 Year,Yes,31903.0,160.0,296,0
63865,Male,36,1,26.0,0,1-2 Year,Yes,33306.0,124.0,250,0
370569,Female,65,1,28.0,0,1-2 Year,Yes,45497.0,26.0,199,0
3861,Female,47,1,41.0,0,1-2 Year,Yes,35899.0,26.0,231,0
230820,Male,42,1,15.0,0,1-2 Year,Yes,26004.0,26.0,41,0
200100,Female,30,1,41.0,0,< 1 Year,Yes,22173.0,152.0,89,0
234717,Male,62,1,29.0,0,1-2 Year,Yes,43042.0,26.0,61,0
236224,Female,30,1,46.0,0,< 1 Year,Yes,23784.0,152.0,79,0
87242,Female,20,1,36.0,1,< 1 Year,Yes,65614.0,160.0,234,0
370507,Male,22,1,46.0,1,< 1 Year,No,20958.0,152.0,294,0
205123,Male,23,1,28.0,1,< 1 Year,No,2630.0,151.0,29,0
279417,Male,39,1,18.0,0,1-2 Year,No,41005.0,124.0,82,0
326943,Male,58,1,28.0,0,> 2 Years,Yes,30159.0,60.0,184,0
207841,Female,38,1,8.0,1,1-2 Year,No,38309.0,7.0,132,0
342350,Male,52,1,28.0,0,1-2 Year,Yes,36069.0,26.0,72,0
47404,Female,36,1,28.0,0,1-2 Year,Yes,55333.0,26.0,274,0
264014,Male,58,1,11.0,1,1-2 Year,No,43089.0,26.0,88,0
270655,Female,54,1,28.0,1,1-2 Year,No,40126.0,26.0,68,0
36361,Female,65,1,28.0,0,1-2 Year,Yes,38868.0,26.0,270,0
296028,Female,41,1,28.0,0,1-2 Year,Yes,2630.0,124.0,205,0
264348,Female,26,1,8.0,1,< 1 Year,No,39945.0,152.0,155,0
378622,Male,60,1,28.0,0,1-2 Year,Yes,58714.0,124.0,177,0
301659,Male,34,1,50.0,1,1-2 Year,No,2630.0,152.0,80,0
48336,Male,20,1,15.0,1,< 1 Year,Yes,33265.0,160.0,257,0
112679,Female,23,1,15.0,0,< 1 Year,Yes,35514.0,151.0,285,0
221787,Female,22,1,29.0,1,< 1 Year,No,30469.0,152.0,21,0
245239,Male,57,1,3.0,0,1-2 Year,Yes,26876.0,26.0,193,1
247792,Male,33,1,30.0,1,< 1 Year,No,47855.0,152.0,279,0
341409,Male,26,1,30.0,1,< 1 Year,No,22678.0,152.0,176,0
377791,Male,25,1,22.0,1,< 1 Year,No,30064.0,152.0,147,0
42430,Male,47,1,50.0,0,1-2 Year,Yes,49716.0,124.0,196,0
177920,Male,47,1,28.0,0,1-2 Year,Yes,32793.0,26.0,266,1
340800,Female,44,1,50.0,0,1-2 Year,Yes,36636.0,124.0,87,0
171507,Female,25,1,33.0,1,< 1 Year,No,29535.0,152.0,67,0
297893,Female,25,1,37.0,1,< 1 Year,No,28455.0,152.0,282,0
274063,Male,30,1,19.0,1,< 1 Year,No,37734.0,152.0,67,0
90107,Female,33,1,6.0,1,< 1 Year,No,23476.0,152.0,58,0
81586,Female,20,1,49.0,0,1-2 Year,Yes,32846.0,156.0,127,0
130239,Female,34,1,33.0,1,1-2 Year,No,28466.0,152.0,204,0
292028,Male,28,1,25.0,0,< 1 Year,Yes,2630.0,152.0,97,0
164733,Male,46,1,28.0,0,> 2 Years,Yes,2630.0,157.0,31,1
64261,Female,29,1,18.0,0,1-2 Year,Yes,24780.0,131.0,162,0
203022,Female,21,1,47.0,0,< 1 Year,Yes,29190.0,152.0,29,0
272278,Female,23,1,8.0,0,< 1 Year,Yes,30072.0,152.0,192,0
250098,Male,23,1,47.0,0,< 1 Year,Yes,36042.0,152.0,29,0
131502,Female,74,1,8.0,1,1-2 Year,No,40502.0,124.0,257,0
176396,Female,34,1,28.0,0,1-2 Year,Yes,44771.0,26.0,210,0
159439,Female,40,1,30.0,0,1-2 Year,Yes,29117.0,140.0,271,1
217284,Female,27,1,8.0,1,< 1 Year,No,48878.0,152.0,50,0
254872,Female,42,1,28.0,0,1-2 Year,Yes,72152.0,111.0,199,0
326064,Female,26,1,52.0,1,< 1 Year,No,2630.0,152.0,256,0
369959,Female,20,1,9.0,0,< 1 Year,Yes,39965.0,160.0,144,0
284623,Male,32,1,35.0,1,< 1 Year,No,28347.0,152.0,87,0
170480,Male,23,1,11.0,1,< 1 Year,No,29784.0,152.0,169,0
74751,Male,71,1,28.0,1,1-2 Year,No,41078.0,122.0,261,0
293853,Female,45,1,28.0,0,1-2 Year,Yes,58174.0,124.0,25,0
204461,Male,75,1,41.0,0,1-2 Year,Yes,106843.0,26.0,155,0
115123,Male,59,1,28.0,0,1-2 Year,Yes,32730.0,26.0,73,0
167569,Female,40,1,28.0,1,1-2 Year,No,27376.0,26.0,127,0
207902,Male,35,1,47.0,0,1-2 Year,Yes,20054.0,163.0,245,0
269194,Female,27,1,24.0,1,< 1 Year,No,32413.0,152.0,108,0
282004,Male,24,1,2.0,0,< 1 Year,Yes,2630.0,151.0,173,0
328221,Male,68,1,28.0,0,> 2 Years,Yes,39181.0,26.0,197,0
142712,Female,22,1,30.0,0,< 1 Year,No,24271.0,152.0,112,0
27816,Female,25,1,50.0,1,< 1 Year,No,36509.0,152.0,14,0
357933,Female,68,1,30.0,1,1-2 Year,No,23758.0,26.0,280,0
77656,Male,58,1,28.0,0,1-2 Year,Yes,30136.0,26.0,262,0
338630,Male,28,1,46.0,1,1-2 Year,No,34057.0,26.0,19,0
217255,Male,56,1,7.0,0,1-2 Year,Yes,31814.0,26.0,160,0
223906,Male,42,1,47.0,0,1-2 Year,Yes,34414.0,124.0,209,0
317739,Female,42,1,28.0,0,1-2 Year,Yes,32619.0,26.0,46,1
363123,Female,20,1,47.0,0,< 1 Year,Yes,19983.0,160.0,49,0
18729,Male,27,1,48.0,0,< 1 Year,Yes,2630.0,152.0,174,0
11098,Male,24,1,50.0,0,< 1 Year,Yes,25457.0,152.0,228,0
262831,Female,25,1,28.0,1,< 1 Year,No,40145.0,152.0,200,0
327184,Female,22,1,28.0,0,< 1 Year,Yes,46608.0,152.0,145,1
170035,Female,40,1,28.0,0,1-2 Year,Yes,34320.0,26.0,150,1
18892,Female,50,1,46.0,0,1-2 Year,Yes,34691.0,26.0,266,1
88031,Male,22,1,46.0,1,< 1 Year,No,26003.0,152.0,201,0
148847,Female,65,1,23.0,1,1-2 Year,Yes,2630.0,26.0,34,0
13620,Female,24,1,15.0,1,< 1 Year,No,34266.0,152.0,199,0
268079,Male,37,1,28.0,1,1-2 Year,No,33507.0,124.0,104,0
60309,Female,21,1,36.0,0,< 1 Year,Yes,28779.0,160.0,209,0
30059,Male,23,1,46.0,1,< 1 Year,No,31661.0,152.0,100,0
14321,Female,37,1,33.0,1,1-2 Year,No,20853.0,152.0,11,0
34269,Female,22,1,27.0,1,< 1 Year,No,30643.0,152.0,116,0
225502,Female,21,1,13.0,0,< 1 Year,Yes,2630.0,152.0,73,0
349637,Female,77,1,28.0,0,1-2 Year,Yes,58876.0,122.0,210,0
334440,Male,24,1,41.0,1,< 1 Year,No,38110.0,152.0,129,0
163540,Female,26,1,3.0,1,< 1 Year,No,26401.0,152.0,161,0
337505,Male,39,1,8.0,1,1-2 Year,No,43427.0,4.0,200,0
65454,Female,23,1,45.0,0,< 1 Year,Yes,24297.0,26.0,155,0
160000,Male,47,1,16.0,0,1-2 Year,Yes,26671.0,152.0,285,0
193750,Male,61,1,28.0,0,> 2 Years,Yes,79728.0,26.0,68,0
60330,Male,52,1,28.0,0,1-2 Year,Yes,44576.0,61.0,26,0
252814,Male,46,1,8.0,0,1-2 Year,Yes,36014.0,26.0,214,0
238960,Male,46,1,28.0,1,1-2 Year,No,2630.0,26.0,66,0
247733,Male,41,1,28.0,0,1-2 Year,Yes,29468.0,60.0,35,1
929,Female,64,1,28.0,0,1-2 Year,Yes,54624.0,26.0,17,0
207344,Male,24,1,8.0,0,< 1 Year,Yes,2630.0,152.0,90,0
77698,Female,34,1,35.0,1,1-2 Year,No,25761.0,124.0,189,0
247253,Male,22,1,28.0,0,< 1 Year,Yes,45159.0,152.0,210,1
5176,Male,22,1,36.0,0,< 1 Year,No,32239.0,152.0,73,0
222630,Male,29,1,3.0,0,1-2 Year,Yes,2630.0,154.0,26,0
67409,Female,32,1,3.0,1,< 1 Year,No,37655.0,152.0,48,0
2881,Male,57,1,41.0,0,1-2 Year,Yes,38872.0,109.0,226,0
179608,Female,31,1,21.0,1,< 1 Year,No,25782.0,152.0,118,0
222449,Female,58,1,28.0,0,1-2 Year,Yes,29529.0,26.0,293,1
281483,Male,65,1,33.0,0,1-2 Year,Yes,25850.0,26.0,139,0
119052,Female,25,1,12.0,1,< 1 Year,No,21966.0,152.0,67,0
45419,Male,60,1,41.0,0,1-2 Year,Yes,52917.0,26.0,55,0
360794,Female,31,1,36.0,0,< 1 Year,No,2630.0,152.0,161,0
29178,Female,22,1,33.0,1,< 1 Year,No,36404.0,152.0,245,0
284220,Female,27,1,46.0,1,< 1 Year,No,24434.0,152.0,162,0
187172,Male,64,1,28.0,0,1-2 Year,Yes,31866.0,26.0,14,0
28503,Male,31,1,28.0,1,< 1 Year,No,51057.0,152.0,218,0
335010,Male,24,1,41.0,1,< 1 Year,No,51102.0,152.0,259,0
337641,Female,37,1,28.0,0,> 2 Years,Yes,36136.0,157.0,211,0
37595,Female,32,1,28.0,1,1-2 Year,No,31862.0,124.0,260,0
179205,Male,61,1,28.0,0,1-2 Year,Yes,47335.0,26.0,222,0
42056,Male,30,1,28.0,0,< 1 Year,Yes,38162.0,152.0,249,0
380383,Male,68,1,46.0,1,1-2 Year,No,34255.0,26.0,14,0
308579,Female,69,1,28.0,0,1-2 Year,Yes,71945.0,122.0,214,0
108171,Male,21,1,36.0,0,< 1 Year,Yes,30784.0,160.0,272,0
328379,Male,47,1,29.0,0,1-2 Year,Yes,2630.0,157.0,104,1
63776,Male,50,1,41.0,0,1-2 Year,Yes,29752.0,26.0,277,1
132360,Male,27,1,13.0,1,< 1 Year,No,28133.0,152.0,168,0
40816,Female,52,1,28.0,1,1-2 Year,No,61493.0,139.0,268,0
289082,Male,26,1,8.0,1,< 1 Year,No,41817.0,152.0,201,0
249450,Female,21,1,8.0,0,< 1 Year,Yes,43202.0,152.0,117,0
53851,Male,48,1,48.0,0,> 2 Years,Yes,2630.0,26.0,146,0
111842,Female,44,1,28.0,0,1-2 Year,Yes,46382.0,26.0,217,1
269082,Male,33,1,50.0,1,< 1 Year,No,2630.0,152.0,160,0
67901,Female,36,1,35.0,1,1-2 Year,No,24328.0,152.0,47,0
198196,Male,29,1,28.0,1,< 1 Year,No,43378.0,152.0,64,0
166644,Male,23,1,28.0,1,< 1 Year,No,49714.0,152.0,137,0
75757,Female,56,1,36.0,0,1-2 Year,Yes,32160.0,152.0,185,0
250031,Male,54,1,46.0,1,1-2 Year,No,27346.0,26.0,10,0
52868,Male,38,1,28.0,1,1-2 Year,No,34730.0,124.0,179,0
259608,Female,49,1,28.0,0,> 2 Years,Yes,46652.0,26.0,188,0
363667,Female,47,1,28.0,0,1-2 Year,Yes,31811.0,26.0,187,1
27287,Male,61,1,29.0,0,1-2 Year,Yes,34142.0,26.0,249,0
109919,Male,32,1,18.0,0,1-2 Year,Yes,2630.0,155.0,70,0
65513,Male,25,1,15.0,1,< 1 Year,No,30860.0,152.0,286,0
274455,Male,55,1,19.0,0,1-2 Year,Yes,28227.0,124.0,93,0
83587,Male,24,1,37.0,1,< 1 Year,No,53141.0,152.0,93,0
17547,Male,46,1,45.0,0,1-2 Year,Yes,35311.0,26.0,273,1
38957,Male,41,1,28.0,1,1-2 Year,No,35857.0,26.0,74,0
131504,Male,26,1,50.0,0,< 1 Year,No,21400.0,152.0,120,0
132513,Male,38,1,8.0,1,1-2 Year,No,31548.0,124.0,121,0
189313,Female,22,1,23.0,0,1-2 Year,Yes,2630.0,124.0,186,0
142873,Male,43,1,8.0,1,1-2 Year,No,57008.0,7.0,109,0
364361,Male,43,1,39.0,0,1-2 Year,Yes,23620.0,163.0,27,0
333663,Female,26,1,8.0,1,< 1 Year,No,39887.0,152.0,262,0
266946,Female,56,1,28.0,0,1-2 Year,Yes,36665.0,26.0,149,0
69711,Male,24,1,35.0,1,< 1 Year,No,30865.0,151.0,96,0
70592,Female,25,1,11.0,1,< 1 Year,No,25869.0,152.0,273,0
43183,Female,45,1,29.0,0,1-2 Year,Yes,40208.0,124.0,135,1
80817,Male,36,1,25.0,0,1-2 Year,Yes,2630.0,152.0,206,0
161423,Male,21,1,2.0,0,< 1 Year,Yes,31960.0,152.0,16,0
40769,Male,34,1,35.0,0,1-2 Year,Yes,38162.0,152.0,118,0
261094,Female,46,1,8.0,0,> 2 Years,Yes,49021.0,124.0,177,0
234653,Female,21,1,15.0,0,< 1 Year,Yes,38001.0,160.0,245,0
146477,Male,39,1,18.0,0,1-2 Year,Yes,26571.0,124.0,189,0
262194,Female,24,1,11.0,1,< 1 Year,No,22776.0,152.0,241,0
312023,Male,62,1,8.0,1,1-2 Year,No,39988.0,150.0,251,0
116622,Male,24,1,12.0,1,< 1 Year,No,27869.0,152.0,42,0
97577,Male,59,1,28.0,0,> 2 Years,Yes,31151.0,122.0,169,1
162878,Male,31,1,46.0,1,< 1 Year,No,2630.0,152.0,251,0
291011,Male,49,1,45.0,0,1-2 Year,Yes,22440.0,26.0,245,0
370076,Female,46,1,28.0,0,1-2 Year,Yes,40057.0,124.0,75,1
246711,Male,26,1,8.0,1,< 1 Year,No,37124.0,160.0,47,0
143959,Male,51,1,35.0,0,1-2 Year,Yes,36995.0,26.0,140,0
116099,Male,65,1,28.0,1,1-2 Year,No,50303.0,26.0,103,0
360123,Female,33,1,15.0,1,< 1 Year,No,29280.0,152.0,198,0
145806,Female,22,1,21.0,1,< 1 Year,No,25589.0,152.0,252,0
267487,Female,24,1,36.0,1,< 1 Year,No,38063.0,151.0,290,0
332350,Male,21,1,9.0,1,< 1 Year,No,24566.0,152.0,229,0
155910,Female,35,1,28.0,1,1-2 Year,No,36036.0,26.0,191,0
225698,Male,26,1,45.0,0,1-2 Year,Yes,33258.0,124.0,246,1
291712,Male,47,1,8.0,1,1-2 Year,No,34619.0,124.0,148,0
362241,Female,56,1,28.0,0,1-2 Year,Yes,47494.0,26.0,11,0
271168,Female,62,1,46.0,0,1-2 Year,Yes,41129.0,124.0,222,1
283782,Female,35,1,7.0,0,1-2 Year,No,74155.0,124.0,147,0
177074,Male,36,1,46.0,0,1-2 Year,No,33749.0,26.0,187,0
78556,Female,29,1,41.0,1,< 1 Year,No,26069.0,152.0,59,0
213488,Male,34,1,35.0,0,< 1 Year,Yes,39772.0,152.0,232,0
36769,Male,48,1,13.0,0,> 2 Years,No,2630.0,157.0,169,0
360131,Male,32,1,24.0,1,< 1 Year,Yes,2630.0,160.0,298,0
314055,Female,40,1,46.0,0,1-2 Year,Yes,24226.0,26.0,84,0
3934,Female,22,1,24.0,0,< 1 Year,No,35612.0,157.0,103,0
80464,Female,25,1,37.0,0,< 1 Year,No,28592.0,152.0,67,0
191465,Male,63,1,28.0,1,1-2 Year,No,36125.0,26.0,255,0
299437,Female,42,1,28.0,0,1-2 Year,Yes,2630.0,26.0,120,0
135546,Female,23,1,8.0,0,< 1 Year,No,33187.0,151.0,244,0
22724,Female,39,1,46.0,0,1-2 Year,Yes,28003.0,124.0,77,0
78983,Female,68,1,19.0,1,1-2 Year,No,2630.0,156.0,181,0
164884,Male,42,1,0.0,0,1-2 Year,Yes,2630.0,124.0,279,0
160233,Male,43,1,18.0,0,1-2 Year,Yes,45072.0,27.0,31,1
57238,Female,21,1,45.0,1,< 1 Year,No,29722.0,152.0,205,0
351102,Female,20,1,37.0,1,< 1 Year,Yes,2630.0,160.0,295,0
225585,Male,24,1,7.0,1,< 1 Year,No,2630.0,160.0,166,0
375238,Male,22,1,8.0,1,< 1 Year,No,64785.0,152.0,158,0
203453,Female,25,1,29.0,1,< 1 Year,No,25121.0,152.0,166,0
275804,Female,23,1,8.0,1,< 1 Year,No,33561.0,152.0,118,0
20934,Female,24,1,37.0,1,< 1 Year,No,28529.0,152.0,214,0
298247,Female,26,1,15.0,1,< 1 Year,No,41784.0,152.0,105,0
80757,Male,35,1,41.0,0,1-2 Year,Yes,34122.0,152.0,34,0
344056,Female,32,1,38.0,0,1-2 Year,Yes,2630.0,156.0,281,0
374892,Female,43,1,47.0,1,1-2 Year,No,35046.0,26.0,299,0
346338,Male,58,1,8.0,0,1-2 Year,Yes,2630.0,26.0,94,1
333014,Female,21,1,9.0,1,< 1 Year,No,24357.0,152.0,250,0
136033,Male,25,1,14.0,1,< 1 Year,No,2630.0,152.0,266,0
160656,Male,38,1,32.0,0,1-2 Year,Yes,30344.0,124.0,286,0
